title,company,salary,technical_skill,location,image_url,job_url,cluster
sysops – it operation,pvcombank,Negotiable,windows splunk kubernetes grafana postgresql dynatrace server cicd prometheus aws gitlab mysql argocd jboss weblogic linux appdynamics oracle kibana,"Hoàn Kiếm, Hà Nội",https://www.itjobs.com.vn/upload/Employer/PVcomBank-logo.jpg,https://www.itjobs.com.vn/en/job/81615/sysops-it-operation,0
senior business analyst,nab innovation centre vietnam,Negotiable,ba jira,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/NAB-Innovation-Centre-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81616/senior-business-analyst,6
ui-ux designer,abbank,Up to 2000,photoshop figma uiux indesign illustrator sketch adobe,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/ABBank-logo.jpg,https://www.itjobs.com.vn/en/job/81617/ui-ux-designer,6
senior java developer,secutix,Negotiable,patterns solid oop xml design sql javascript css html ms java,"Bình Thạnh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/SecuTix-logo.jpg,https://www.itjobs.com.vn/en/job/81607/senior-java-developer,4
manual tester,elca vietnam,Negotiable,testing qa manual tester test qc case,"Bình Thạnh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/ELCA%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81608/manual-tester,3
software development program manager,personify,Negotiable,pmp clickup jira,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Personify-logo.jpg,https://www.itjobs.com.vn/en/job/81610/software-development-program-manager,6
embedded software engineer,bosch global software technologies (bgsv),Negotiable,jenkins cicd rtos c microcontroller misra mcu,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Bosch-Global-Software-Technologies-(BGSV)-logo.jpg,https://www.itjobs.com.vn/en/job/81613/embedded-software-engineer,6
senior ios native engineer,andpad vietnam,Negotiable,testing unit swift ios,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Andpad-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81594/senior-ios-native-engineer,6
web developer,robust tech house,Negotiable,ruby rails nodejs on,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Robust%20Tech%20House-logo.jpg,https://www.itjobs.com.vn/en/job/81598/web-developer,6
.net solution architect/technical architect,kms healthcare,Negotiable,oop vuejs css ms c# azure aws sql core javascript angularjs mysql html aspnet reactjs oracle knockoutjs net gcp microservices,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/KMS-Healthcare-logo.jpg,https://www.itjobs.com.vn/en/job/81600/net-solution-architect-technical-architect,4
scrum master,techcombank,Negotiable,csm six pmp jenkins cicd tdd confluence sonarqube psm jira atdd sigma bitbucket,"Hai Bà Trưng, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Techcombank-logo.jpg,https://www.itjobs.com.vn/en/job/81604/scrum-master,6
senior it security solution officer,mb ageas life,Negotiable,dlp testing siem penetration iso information ddos firewall mcsa nac cis ccna ceh pam security,"Đống Đa, Hà Nội",https://www.itjobs.com.vn/upload/Employer/MB-Ageas-Life-logo.jpg,https://www.itjobs.com.vn/en/job/81583/senior-it-security-solution-officer,6
technical lead,raksul,Negotiable,ruby sqs aws s3 kubernetes on docker restful ec2 api amazon microservices rails,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Raksul-logo.jpg,https://www.itjobs.com.vn/en/job/81584/technical-lead,0
automation test engineer,techcom securities,Up to 2000,testing solid kubernetes docker postgresql cicd serenity confluence git redis ms java activemq apache kafka sql 5 junit jira rabbitmq jenkins automation oracle microservices,"Hai Bà Trưng, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Techcom%20Securities-logo.jpg,https://www.itjobs.com.vn/en/job/81433/automation-test-engineer,7
ios developer,saigon technology solutions,Negotiable,ci restful push swift api notification ios gitlabci,"Phú Nhuận, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Saigon%20Technology%20Solutions-logo.jpg,https://www.itjobs.com.vn/en/job/81409/ios-developer,1
technical project manager,trusting social,Negotiable,pmp jira fintech,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Trusting-Social-logo.jpg,https://www.itjobs.com.vn/en/job/81410/technical-project-manager,6
senior frontend engineer,trusting social,Negotiable,github wordpress overflow css3 nodejs javascript git stack reactjs html5 svn,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Trusting-Social-logo.jpg,https://www.itjobs.com.vn/en/job/81411/senior-frontend-engineer,2
5 automation test engineers,sai digital,Negotiable,bdd testing rest automation selenium manual junit jmeter java assured postman cucumber,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/SAI-Digital-logo.jpg,https://www.itjobs.com.vn/en/job/81412/5-automation-test-engineers,8
3 frontend developers,sai digital,Negotiable,ngrx javascript angularjs css git restful html api webpack,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/SAI-Digital-logo.jpg,https://www.itjobs.com.vn/en/job/81413/3-frontend-developers,4
business analyst,sota tek,Negotiable,ba modeling uml data,"Cầu Giấy, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Sota-Tek-logo.jpg,https://www.itjobs.com.vn/en/job/81414/business-analyst,6
bridge system engineer,sota tek,Negotiable,nosql mvc ruby spring laravel database bridge postgresql codeigniter rails oop centos git ms svn java cakephp design sql javascript on symfony mysql ubuntu se zend hibernate linux struts php oracle net,"Cầu Giấy, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Sota-Tek-logo.jpg,https://www.itjobs.com.vn/en/job/81415/bridge-system-engineer,7
devops engineer,laudert vietnam,Negotiable,devops ansible aws python windows gitlab gke gcp linux gitops ms terraform java gradle azure,"Phú Nhuận, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Laudert-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81416/devops-engineer,0
senior java developer,laudert vietnam,Negotiable,spring typescript kubernetes camunda javascript docker cicd c postgresql reactjs java rabbitmq boot,"Phú Nhuận, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Laudert-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81417/senior-java-developer,8
5 salesforce developers,sai digital,Negotiable,soap aura salesforce ci apex xml rest json lightning etl,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/SAI-Digital-logo.jpg,https://www.itjobs.com.vn/en/job/81401/5-salesforce-developers,6
senior software engineer,global fashion group,Negotiable,patterns data typescript aws design python javascript golang algorithm reactjs structure,"Quận 4, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Global-Fashion-Group-logo.jpg,https://www.itjobs.com.vn/en/job/81400/senior-software-engineer,2
software developer (java),allexceed vietnam,Negotiable,primefaces vbnet jpa hibernate php jsf java c# j2ee,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Allexceed%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81449/software-developer-java,8
data support,ambitionplus custom solutions (acs),Negotiable,cms excel ms,"Quận 12, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Ambitionplus-Custom-Solutions-(ACS)-logo.jpg,https://www.itjobs.com.vn/en/job/81450/data-support,6
senior android developer,andpad vietnam,Negotiable,patterns solid oop design android kotlin,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Andpad-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81451/senior-android-developer,1
senior frontend developer,andpad vietnam,Negotiable,testing vuejs typescript javascript unit reactjs,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Andpad-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81452/senior-frontend-developer,2
penetration tester,abbank,Negotiable,asp testing penetration python ctf php cve ceh owasp,"Đống Đa, Hà Nội",https://www.itjobs.com.vn/upload/Employer/ABBank-logo.jpg,https://www.itjobs.com.vn/en/job/81453/penetration-tester,6
technical lead,viettel software services,Negotiable,devops apache kafka kubernetes golang docker git api gateway svn java nginx,"Cầu Giấy, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Viettel-Software-Services-logo.jpg,https://www.itjobs.com.vn/en/job/81454/technical-lead,8
manual tester,hdwebsoft,Negotiable,testing bug qa uat tracking manual tester test report tools functional qc case,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/HDWebsoft-logo.jpg,https://www.itjobs.com.vn/en/job/81455/manual-tester,3
react native developer,hdwebsoft,Negotiable,react native javascript,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/HDWebsoft-logo.jpg,https://www.itjobs.com.vn/en/job/81456/react-native-developer,2
java/ golang developer,onepay hn,Negotiable,ood patterns soap xml design sql javascript golang restful mysql oracle ms java j2ee,"Hoàn Kiếm, Hà Nội",https://www.itjobs.com.vn/upload/Employer/OnePAY%20HN-logo.jpg,https://www.itjobs.com.vn/en/job/81556/java--golang-developer,8
senior devops engineer,tyme,Negotiable,devops docker eks chef gitflow codepipeline cicd ecs ansible bash aws python gitlab terraform amazon puppet cloudformation jenkins linux teamcity,"Binh Thanh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/TYME-logo.jpg,https://www.itjobs.com.vn/en/job/81557/senior-devops-engineer,0
scrum master,cyberlogitec vietnam,Negotiable,csm jira,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/CyberLogitec-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81558/scrum-master,6
mobile developer,mb bank,Negotiable,react sqlite android native c swift kotlin ios java objective flutter,"Đống Đa, Hà Nội",https://www.itjobs.com.vn/upload/Employer/MB-Bank-logo.jpg,https://www.itjobs.com.vn/en/job/81559/mobile-developer,1
data engineer lead,vus,Negotiable,devops apache google python sql kafka airflow golang bigquery clickhouse ms dataflow etl,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/VUS-logo.jpg,https://www.itjobs.com.vn/en/job/81546/data-engineer-lead,5
connected car cloud product manager,personify,Negotiable,development product jira,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Personify-logo.jpg,https://www.itjobs.com.vn/en/job/81547/connected-car-cloud-product-manager,6
mobile application product manager,personify,Negotiable,figma product uiux jira development,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Personify-logo.jpg,https://www.itjobs.com.vn/en/job/81548/mobile-application-product-manager,6
technical presales manager,trusting social,Negotiable,banking core fintech,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Trusting-Social-logo.jpg,https://www.itjobs.com.vn/en/job/81549/technical-presales-manager,6
senior database developer,tpf group,Negotiable,sql procedure ms stored net,"Quận 7, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/TPF-Group-logo.jpg,https://www.itjobs.com.vn/en/job/81495/senior-database-developer,5
data engineer,one mount group,Negotiable,dom etl apache spark python sql airflow cicd javascript css mysql html oracle prestodb postgresql ms xpath,"Hoàn Kiếm, Hà Nội",https://www.itjobs.com.vn/upload/Employer/One-Mount-Group-logo.jpg,https://www.itjobs.com.vn/en/job/81498/data-engineer,4
.net tech lead,niteco vietnam hn,Negotiable,ood testing oop singleton injection core cicd nunit git unit aspnet net c# ioc studio dependency microservices visual,"Đống Đa, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Niteco-Vietnam-HN-logo.jpg,https://www.itjobs.com.vn/en/job/81578/net-tech-lead,6
senior qa automation engineer,code88,Negotiable,testing pom qa ajax tester test ood oop css git svn java case javascript selenium html jira qc jquery automation api json,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/CODE88-logo.jpg,https://www.itjobs.com.vn/en/job/81579/senior-qa-automation-engineer,3
java backend engineer,playstudios,Negotiable,ant spring splunk kubernetes docker boot maven ms java gradle azure lua apache aws python kafka javascript rabbitmq golang gcp,"Ba Đình, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Playstudios-logo.jpg,https://www.itjobs.com.vn/en/job/81525/java-backend-engineer,0
software engineer,buymed,Negotiable,oop data rest javascript golang git algorithm api reactjs java structure,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Buymed-logo.jpg,https://www.itjobs.com.vn/en/job/81533/software-engineer,2
qa engineer,one tech stop vietnam,Negotiable,plan testing e2e qa postman soapui gherkin selenium automation git tester test specflow integration qc case,"Hải Châu, Đà Nẵng",https://www.itjobs.com.vn/upload/Employer/ONE-Tech-Stop-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81568/qa-engineer,3
php developer,ambition vietnam,Negotiable,testing scss vuejs jquery sql css3 laravel javascript query clickup mysql php git unit jira html5 bootstrap,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Ambition%20Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81560/php-developer,2
sr. fullstack/lead backend,siliconprime labs,Negotiable,patterns data esb design nodejs cicd javascript ajax git algorithm svn structure,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/SiliconPrime-Labs-logo.jpg,https://www.itjobs.com.vn/en/job/81561/sr.-fullstack-lead-backend,2
system engineer,skylab,Negotiable,ruby ldap san devops vmware system mesos nas http chef rails proxmox centos redhat ms ansible azure nginx dns perl apache aws python on mysql smtp puppet administration snmp linux debian lpic openshift,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/SkyLab-logo.jpg,https://www.itjobs.com.vn/en/job/81562/system-engineer,0
devops engineer,skylab,Negotiable,devops rtsp kubernetes docker http ssh cicd git udp ms ansible azure dns perl sftp aws python design tcpip jira patterns script jenkins ssltls linux golang shell,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/SkyLab-logo.jpg,https://www.itjobs.com.vn/en/job/81563/devops-engineer,0
senior java developer,simpson strong-tie vietnam,Negotiable,grpc testing oop spring data core automation restful mock unit test api redis java mongodb microservices security,"Tân Bình, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Simpson-Strong-Tie-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81564/senior-java-developer,8
senior embedded c/c++ software engineers,luxoft vietnam,Negotiable,testing pcb unit c integration layout c++,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Luxoft-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81389/senior-embedded-c-c-software-engineers,6
android developer,citigo software - kiotviet.vn hn,Negotiable,solid oop mvp firebase clean mvvm android new kotlin coroutines relic java architecture,"Hoàn Kiếm, Hà Nội",https://www.itjobs.com.vn/upload/Employer/Citigo%20Software%20-%20Kiotviet.vn%20HN-logo.jpg,https://www.itjobs.com.vn/en/job/81390/android-developer,1
reactjs developer,titan dms,Negotiable,ant react router material design sql css3 ui enzyme javascript query html native jest ms reactjs cypress,"Quận 11, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Titan%20DMS-logo.jpg,https://www.itjobs.com.vn/en/job/81391/reactjs-developer,2
cloud devops engineer,personify,Negotiable,devops kubernetes docker postgresql chef cicd ecs ms ansible gitlabci azure mongodb aws python circleci mysql puppet amazon powershell script jenkins linux shell gcp unix,"Tan Binh, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Personify-logo.jpg,https://www.itjobs.com.vn/en/job/81367/cloud-devops-engineer,0
python developer,infodation vietnam,Negotiable,fastapi python sql docker git ms flask gcp django,"Nha Trang, Khánh Hòa",https://www.itjobs.com.vn/upload/Employer/Infodation-Vietnam-logo.jpg,https://www.itjobs.com.vn/en/job/81368/python-developer,5
quality assurance engineer,shopee,Negotiable,plan testing qa mobile report tester test performance ci tdd java case web python javascript qc automation manual api security,"Quận 1, TP Hồ Chí Minh",https://www.itjobs.com.vn/upload/Employer/Shopee-logo.jpg,https://www.itjobs.com.vn/en/job/81369/quality-assurance-engineer,3
